Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Rate,Unemployment Rate,House Value,House Construction Year,Monthly Owner Cost,Monthly Rent,Public Transport Rate,Personal Transport Rate,Commute Time Public,Commute Time Car,High School Rate,College Rate,Uneducated Rate,English Language,Spanish Language,White Population Rate,Black Population Rate,Hispanic Population Rate,Asian Population Rate,City,County,Lat,Lng,Housing_units,State
95835,38607.0,36.6,87794.0,36834.0,7.172274457999845,3.126376045794804,348200.0,2004.0,2169.0,1608.0,2.77474100681972,78.9161330626269,31000.0,407130.0,8.811873494444013,19.605252933405858,1.1889035667107002,,,46.96816639469526,12.58062009480146,18.64169710156189,25.79584013261844,Sacramento,Sacramento County,38.67,-121.53,13606.0,CA
95837,237.0,50.1,225000.0,86550.0,1.6877637130801688,0.0,625000.0,1977.0,3500.0,-666666666.0,0.0,66.90647482014388,,,3.79746835443038,37.9746835443038,0.0,,,93.67088607594935,0.0,18.14345991561181,3.3755274261603376,Sacramento,Sacramento County,38.7,-121.59,144.0,CA
95838,38051.0,29.9,41970.0,16744.0,27.50256235052955,4.141809676486821,169900.0,1977.0,1334.0,1097.0,3.3751622674167026,75.89787970575509,27435.0,275800.0,16.9588184278994,5.093164437202701,3.295576988778219,,,43.67822133452472,14.751254894746523,35.5076082100339,17.400331134529974,Sacramento,Sacramento County,38.65,-121.44,11587.0,CA
95841,20551.0,35.0,42133.0,22458.0,22.99644786141793,3.1677290642791105,214900.0,1974.0,1418.0,983.0,0.956453246314842,81.3997974569596,,,16.758308598121747,9.93625614325337,0.6179747944138971,,,66.83373071869983,8.792759476424505,21.11332781859764,6.204077660454479,Sacramento,Sacramento County,38.66,-121.35,8804.0,CA
95842,31971.0,33.2,47705.0,21179.0,22.811297738575583,4.713646742360264,197500.0,1978.0,1325.0,1085.0,1.473922902494331,78.78306878306879,10910.0,273950.0,17.587813956397987,7.159613399643427,1.2042163210409431,,,65.73457195583498,11.438491132588908,22.35150605235995,5.332957993181321,Sacramento,Sacramento County,38.68,-121.35,12111.0,CA
95843,47088.0,33.6,71041.0,25383.0,13.740231056744818,3.82262996941896,275700.0,1993.0,1682.0,1379.0,1.2719050310910118,78.76860749952893,21050.0,474535.0,16.44367991845056,10.892371729527692,1.7647808358817534,,,65.50076452599389,7.9680598029221885,15.653669724770642,10.992184845395856,Antelope,Sacramento County,38.72,-121.36,14599.0,CA
95864,23458.0,46.9,96643.0,57039.0,6.854804331145025,3.256884644897263,531300.0,1958.0,2468.0,1336.0,1.3324636600819977,78.82035035408126,,,9.229260806547872,23.083809361411884,0.4135049876374797,,,76.98866058487509,3.0735783101713703,14.152954216045698,6.756756756756757,Sacramento,Sacramento County,38.59,-121.38,10031.0,CA
95901,33150.0,31.0,48478.0,21171.0,22.407239819004523,4.844645550527903,190900.0,1975.0,1518.0,885.0,1.3219409962921167,78.97791391262292,10940.0,266635.0,11.981900452488688,7.417797888386124,1.5082956259426847,,,71.12217194570135,4.627450980392157,28.63650075414781,7.825037707390648,Marysville,Yuba County,39.2,-121.5,12250.0,CA
95903,1530.0,22.9,41042.0,19348.0,6.405228758169935,2.287581699346405,-666666666.0,2008.0,-666666666.0,1621.0,0.0,85.22483940042827,,,3.2679738562091503,6.666666666666667,0.915032679738562,,,62.48366013071895,9.869281045751634,18.431372549019606,7.450980392156863,Beale Afb,Yuba County,39.13,-121.38,843.0,CA
95910,130.0,-666666666.0,-666666666.0,,100.0,0.0,-666666666.0,1939.0,-666666666.0,-666666666.0,,,-666666666.0,-666666666.0,0.0,80.76923076923077,0.0,,,100.0,0.0,0.0,0.0,Alleghany,Sierra County,39.5,-120.7,81.0,CA
95912,4830.0,32.6,65512.0,25930.0,13.51966873706004,4.265010351966874,259600.0,1974.0,1577.0,935.0,0.0,78.67148666967917,-666666666.0,49710.0,13.064182194616976,6.604554865424431,3.768115942028986,,,95.19668737060042,0.0,69.58592132505176,0.4968944099378882,Arbuckle,Colusa County,39.0,-122.0,1566.0,CA
95914,666.0,64.2,50938.0,25455.0,33.333333333333336,1.6516516516516515,182600.0,1973.0,-666666666.0,1292.0,0.0,84.04907975460122,,,34.08408408408408,18.91891891891892,0.0,,,94.89489489489488,1.8018018018018016,3.4534534534534536,0.0,Bangor,Butte County,39.42,-121.36,285.0,CA
95915,0.0,-666666666.0,-666666666.0,-666666666.0,,,-666666666.0,-666666666.0,-666666666.0,-666666666.0,,,-666666666.0,-666666666.0,,,,,,,,,,Belden,Plumas County,40.0,-121.3,55.0,CA
95916,1136.0,56.6,32188.0,18338.0,19.278169014084508,7.482394366197183,173000.0,1982.0,985.0,750.0,0.0,61.25,,,22.27112676056338,5.369718309859155,0.7922535211267606,,,88.82042253521126,1.8485915492957747,4.577464788732394,1.232394366197183,Berry Creek,Butte County,39.7,-121.3,1011.0,CA
95917,3599.0,34.4,55112.0,26966.0,15.698805223673242,4.028896915809948,189700.0,1973.0,1365.0,978.0,0.5952380952380952,72.99107142857143,,,17.643789941650457,3.306474020561267,1.5559877743817727,,,71.63100861350375,0.2500694637399278,40.67796610169491,0.8335648791330925,Biggs,Butte County,39.42,-121.67,1156.0,CA
95918,2738.0,51.4,81696.0,39139.0,6.720233747260775,2.008765522279036,356100.0,1988.0,2005.0,1630.0,0.0,80.48552754435107,,,15.631848064280495,11.54127100073046,0.0,,,82.46895544192841,2.885317750182615,7.487216946676406,2.95836376917458,Browns Valley,Yuba County,39.3,-121.3,1008.0,CA
95919,1209.0,58.1,46333.0,24437.0,12.324234904880068,0.0,202000.0,1975.0,1162.0,942.0,0.0,71.01063829787235,,,23.07692307692308,6.947890818858561,0.0,,,81.6377171215881,0.0,8.354011579818032,2.6468155500413566,Brownsville,Yuba County,39.43,-121.28,714.0,CA
95920,350.0,35.5,-666666666.0,24113.0,12.0,0.0,-666666666.0,1960.0,-666666666.0,710.0,0.0,69.49152542372882,-666666666.0,2015.0,21.714285714285715,5.714285714285714,0.0,,,93.42857142857144,0.0,54.85714285714285,0.0,Butte City,Glenn County,39.46,-121.93,134.0,CA
95922,526.0,57.0,38125.0,28320.0,18.44106463878327,2.661596958174905,197300.0,1976.0,1518.0,827.0,2.808988764044944,70.78651685393258,,,17.870722433460077,10.64638783269962,0.0,,,89.73384030418251,0.3802281368821292,8.745247148288973,2.661596958174905,Camptonville,Yuba County,39.6,-121.0,412.0,CA
95923,16.0,72.4,-666666666.0,35663.0,0.0,0.0,-666666666.0,1963.0,-666666666.0,-666666666.0,0.0,100.0,,,18.75,0.0,0.0,,,100.0,0.0,0.0,0.0,Canyon Dam,Plumas County,40.1,-121.3,214.0,CA
95925,203.0,53.0,22794.0,21744.0,0.0,0.0,-666666666.0,1957.0,-666666666.0,-666666666.0,0.0,75.60975609756098,,,7.389162561576355,26.600985221674875,0.0,,,100.0,0.0,0.0,0.0,Challenge,Yuba County,39.49,-121.19,163.0,CA
95926,39032.0,27.9,42939.0,27149.0,26.683234269317484,4.944660791145727,286300.0,1975.0,1542.0,970.0,2.182550786277912,70.16061335273379,,,7.780795244927239,12.574298011887684,0.507276081164173,,,82.468231194917,1.634556261529002,15.138860422217668,6.0053289608526335,Chico,Butte County,39.74,-121.84,16385.0,CA
95928,36696.0,31.9,45967.0,28295.0,22.710922171353825,5.074122520165686,317800.0,1981.0,1812.0,970.0,0.5692822348729385,75.36240389694231,,,8.40691083496839,16.02354480052322,0.8611292783954655,,,81.21321124918248,2.0029431000654023,18.97482014388489,4.229343797689121,Chico,Butte County,39.7,-121.8,15496.0,CA
95930,182.0,29.9,77917.0,18385.0,0.0,19.78021978021978,-666666666.0,1997.0,-666666666.0,-666666666.0,0.0,100.0,,,32.967032967032964,0.0,0.0,,,96.7032967032967,0.0,0.0,0.0,Clipper Mills,Butte County,39.53,-121.17,52.0,CA
95932,7669.0,35.3,53342.0,26655.0,13.60020863215543,2.255835180597209,234400.0,1970.0,1504.0,843.0,0.8335906143871565,78.88237110219204,,,11.17485982527057,9.68835571782501,1.73425479201982,,,86.89529273699308,0.99100273829704,51.66253748859043,1.4734645977311254,Colusa,Colusa County,39.3,-122.0,3047.0,CA
95934,381.0,38.7,-666666666.0,18759.0,32.808398950131235,0.0,218600.0,1977.0,1391.0,703.0,0.0,58.67768595041322,,,36.74540682414698,4.461942257217848,0.0,,,59.05511811023622,0.0,4.724409448818897,0.0,Crescent Mills,Plumas County,40.07,-120.93,161.0,CA
95935,680.0,32.8,-666666666.0,24692.0,33.23529411764706,0.0,331300.0,1983.0,-666666666.0,-666666666.0,9.420289855072465,90.57971014492752,,,38.8235294117647,7.0588235294117645,0.0,,,93.52941176470588,3.9705882352941178,4.117647058823529,0.0,Dobbins,Yuba County,39.37,-121.19,332.0,CA
95936,90.0,67.2,20139.0,23990.0,0.0,0.0,158300.0,1939.0,1175.0,-666666666.0,0.0,56.25,,,41.11111111111112,4.444444444444445,0.0,,,95.55555555555556,0.0,10.0,0.0,Downieville,Sierra County,39.54,-120.8,297.0,CA
95937,1569.0,39.8,50552.0,23954.0,15.678776290630974,7.45697896749522,137900.0,1996.0,1357.0,1050.0,4.912280701754386,80.0,,,22.880815806246016,5.927342256214149,1.0834926704907584,,,81.89929891650733,7.010834926704908,61.69534735500319,0.0,Dunnigan,Yolo County,38.889,-121.974,595.0,CA
95938,4290.0,40.1,77206.0,30269.0,10.722610722610725,2.8205128205128207,404500.0,1973.0,2556.0,1215.0,4.024767801857585,76.41898864809082,,,10.20979020979021,16.083916083916083,1.4685314685314683,,,93.5897435897436,0.0,10.62937062937063,0.3962703962703963,Durham,Butte County,39.6,-121.8,1525.0,CA
95939,695.0,38.0,37500.0,14681.0,31.510791366906474,6.043165467625899,141000.0,1971.0,1344.0,524.0,0.0,47.61904761904762,,,20.14388489208633,5.899280575539568,0.0,,,53.23741007194245,6.762589928057554,16.690647482014388,0.0,Elk Creek,Glenn County,39.5,-122.6,308.0,CA
95941,644.0,65.1,53327.0,24259.0,0.0,2.639751552795031,216000.0,1992.0,-666666666.0,-666666666.0,0.0,100.0,-666666666.0,5345.0,25.77639751552795,12.267080745341614,0.0,,,73.75776397515529,0.0,35.559006211180126,0.0,Forbestown,Butte County,39.6,-121.2,383.0,CA
95942,672.0,60.3,38224.0,45487.0,15.029761904761903,4.464285714285714,322400.0,1978.0,1279.0,-666666666.0,0.0,48.739495798319325,,,19.642857142857142,3.7202380952380953,0.0,,,90.32738095238096,0.0,2.827380952380953,0.0,Forest Ranch,Butte County,40.0,-121.5,965.0,CA
95943,834.0,36.8,47383.0,40618.0,19.664268585131893,4.436450839328537,379700.0,1965.0,1896.0,979.0,0.0,83.5195530726257,,,13.42925659472422,7.673860911270983,0.0,,,94.96402877697842,1.7985611510791366,18.705035971223023,0.0,Glenn,Glenn County,39.6,-122.0,380.0,CA
95944,33.0,67.1,-666666666.0,35067.0,0.0,0.0,-666666666.0,1939.0,-666666666.0,-666666666.0,0.0,100.0,-666666666.0,160.0,72.72727272727273,0.0,0.0,,,100.0,0.0,0.0,0.0,Goodyears Bar,Sierra County,39.6,-120.8,40.0,CA
95945,25462.0,49.8,44312.0,30499.0,17.873694132432643,3.962768046500668,336200.0,1974.0,1744.0,1057.0,0.7873166522864539,68.0327868852459,1880.0,131075.0,13.71848244442699,13.325740318906606,0.2984840153954913,,,91.30861676223392,0.329903385437122,7.524939124970544,0.8915246249312702,Grass Valley,Nevada County,39.2,-120.9,12405.0,CA
95946,9812.0,54.4,63036.0,33922.0,13.33061557276804,2.6396249490419894,364800.0,1984.0,1860.0,1484.0,0.5755001370238422,77.41847081392162,,,8.48960456583775,16.846718304117406,0.1834488381573583,,,92.28495719527108,1.8344883815735835,6.247452099470037,1.9771708112515287,Penn Valley,Nevada County,39.2,-121.2,4728.0,CA
95947,1856.0,53.6,39189.0,26110.0,10.829741379310343,1.6702586206896552,170500.0,1969.0,1372.0,840.0,0.0,83.54632587859425,,,20.36637931034483,5.226293103448276,0.4849137931034483,,,92.02586206896552,0.0,11.691810344827584,0.0,Greenville,Plumas County,40.2,-120.9,1012.0,CA
95948,10796.0,35.6,46058.0,22334.0,17.36754353464246,5.048165987402742,185900.0,1966.0,1376.0,797.0,0.0,76.00401606425703,-666666666.0,71695.0,11.522786217117453,7.993701370878103,2.324935161170804,,,72.99925898480919,0.3797702852908484,41.68210448314191,2.565765098184513,Gridley,Butte County,39.4,-121.8,4015.0,CA
95949,19828.0,53.7,61269.0,33966.0,8.80068589872907,2.864635868468832,354700.0,1984.0,1897.0,1574.0,1.4789533560864618,79.85084060169385,,,15.634456324389753,14.197095017147468,0.4034698406294129,,,93.12588259027638,0.0302602380472059,6.389953600968328,0.7968529352430905,Grass Valley,Nevada County,39.1,-121.1,8938.0,CA
95950,461.0,32.3,43359.0,14658.0,11.279826464208243,4.772234273318872,195000.0,1965.0,-666666666.0,760.0,0.0,100.0,-666666666.0,3720.0,4.989154013015185,0.0,0.0,,,59.21908893709328,0.0,78.9587852494577,0.0,Grimes,Colusa County,39.08,-121.94,202.0,CA
95951,3063.0,26.7,45795.0,14167.0,16.55239960822723,1.0447273914462945,166800.0,1976.0,1181.0,706.0,0.684931506849315,77.05479452054794,,,12.37349004244205,3.6891936010447273,0.7182500816193275,,,83.31700946784198,0.0,79.1054521710741,3.06888671237349,Hamilton City,Glenn County,39.73,-121.98,775.0,CA
95953,10553.0,35.4,53278.0,23303.0,20.420733440727755,3.8946271202501657,185900.0,1979.0,1397.0,919.0,0.7708985786557456,84.43748494338713,,,13.114754098360656,4.501089737515398,1.8288638301904672,,,75.78887520136455,0.8623140339240026,49.16137591206292,8.310433052212641,Live Oak,Sutter County,39.2,-121.8,3407.0,CA
95954,13062.0,48.4,46287.0,22176.0,16.6054203031695,3.0010718113612005,159900.0,1981.0,1246.0,1074.0,1.076474545862301,84.794797039695,1150.0,114895.0,15.640790078089111,9.562088500995252,0.95697442964324,,,91.55565763282804,0.0535905680600214,8.191701117746133,0.5894962486602358,Magalia,Butte County,39.9,-121.5,5863.0,CA
95955,1354.0,39.7,60313.0,30085.0,7.902511078286558,2.880354505169867,211600.0,1961.0,1337.0,847.0,0.0,78.33333333333333,,,20.38404726735598,9.15805022156573,1.55096011816839,,,97.71048744460856,0.0,35.37666174298375,0.0,Maxwell,Colusa County,39.31,-122.17,608.0,CA
95956,324.0,55.5,67566.0,42584.0,7.716049382716049,13.271604938271604,226500.0,1981.0,1263.0,-666666666.0,0.0,89.6,-666666666.0,1485.0,16.049382716049383,13.88888888888889,0.0,,,85.80246913580247,3.08641975308642,5.864197530864198,5.246913580246914,Meadow Valley,Plumas County,39.88,-121.06,534.0,CA
95957,901.0,41.8,53750.0,23865.0,12.208657047724753,2.3307436182019976,239900.0,1956.0,1688.0,822.0,0.0,78.28571428571429,,,12.763596004439512,9.544950055493896,0.7769145394006659,,,92.00887902330744,1.997780244173141,27.52497225305217,0.4439511653718091,Meridian,Sutter County,39.1,-121.8,336.0,CA
95959,17595.0,55.2,62906.0,37411.0,11.310031258880365,4.211423699914748,410000.0,1979.0,2076.0,1145.0,2.378223495702006,71.432664756447,11570.0,114880.0,11.287297527706734,21.22193805058255,0.5512929809605002,,,90.98607558965617,0.8013640238704177,7.013356067064507,1.483375959079284,Nevada City,Nevada County,39.4,-120.8,8600.0,CA
95960,726.0,36.8,33500.0,22130.0,30.303030303030305,3.994490358126722,247500.0,1975.0,1446.0,1191.0,0.0,57.85714285714285,,,29.0633608815427,13.223140495867767,0.0,,,88.01652892561984,0.0,0.0,0.0,North San Juan,Nevada County,39.4,-121.1,437.0,CA
95961,27203.0,32.1,51803.0,21202.0,16.33275741646142,4.0142631327427125,198900.0,1989.0,1560.0,930.0,0.9353078721745908,77.05572876071707,8935.0,245615.0,12.68242473256626,5.440576407013932,1.1579605190603977,,,69.92243502554865,2.470315773995515,34.71675918097269,6.668382163731941,Olivehurst,Yuba County,39.0,-121.5,8799.0,CA
95962,1157.0,56.1,-666666666.0,32510.0,18.409680207433016,0.0,213600.0,1993.0,1511.0,792.0,0.0,54.64601769911504,-666666666.0,7625.0,11.495246326707,35.782195332757134,0.0,,,95.41918755401902,0.8643042350907519,3.543647363872083,0.0,Oregon House,Yuba County,39.37,-121.28,765.0,CA
95963,14720.0,37.2,44380.0,20638.0,21.72554347826087,4.605978260869565,232600.0,1977.0,1439.0,797.0,0.5445283681714386,77.46355173019498,,,15.237771739130435,7.792119565217392,1.3790760869565215,,,87.49320652173913,0.1290760869565217,39.62635869565217,2.296195652173913,Orland,Glenn County,39.7,-122.4,5853.0,CA
95965,20637.0,36.9,36250.0,18994.0,23.535397586858554,4.811745893298444,161200.0,1975.0,1272.0,804.0,2.231633816582505,70.79328880925232,,,14.87619324514222,5.87294664922227,2.0981731840868343,,,69.52560934244319,3.755390802926782,12.67626108445995,13.315888937345544,Oroville,Butte County,39.6,-121.6,8002.0,CA
95966,29583.0,42.1,42529.0,21675.0,22.604198357164588,3.6608863198458574,184000.0,1975.0,1269.0,943.0,0.3175904108185636,74.1317487962299,1755.0,170950.0,16.323564209174187,6.05077240306933,1.8490349187033093,,,76.65551161139844,1.4332555859784335,13.369164722982797,7.024304499205625,Oroville,Butte County,39.5,-121.4,13148.0,CA
95968,1215.0,38.1,29926.0,15169.0,31.11111111111111,6.995884773662551,121800.0,1966.0,1138.0,1013.0,0.0,73.11557788944724,,,15.22633744855967,0.823045267489712,2.7983539094650207,,,67.07818930041152,1.0699588477366255,51.193415637860085,0.0,Palermo,Butte County,39.43,-121.56,514.0,CA
95969,27919.0,50.3,48311.0,28175.0,13.309932304165622,3.495827214441778,209100.0,1974.0,1471.0,1042.0,1.3062409288824384,76.71988388969521,5205.0,181010.0,15.867330491779793,12.131523335363015,0.4620509330563415,,,93.06207242379742,0.2399799419749991,6.16784268777535,0.9635015580787276,Paradise,Butte County,39.7,-121.7,13621.0,CA
95970,572.0,49.8,48177.0,38087.0,12.937062937062937,4.72027972027972,254200.0,1956.0,1356.0,909.0,0.0,80.67226890756302,-666666666.0,5275.0,20.27972027972028,6.468531468531468,0.0,,,89.68531468531468,0.0,19.75524475524476,0.0,Princeton,Colusa County,39.43,-122.07,261.0,CA
95971,5913.0,48.1,49150.0,26909.0,15.525114155251142,3.382377811601556,234600.0,1974.0,1464.0,900.0,0.0,85.39102818578802,,,16.336884830035515,6.460341620158972,0.5411804498562489,,,88.29697277185862,2.418400135295113,8.692710975815999,0.5242685607982411,Quincy,Plumas County,39.9,-121.0,2920.0,CA
95973,35574.0,35.8,63029.0,32498.0,14.2688480350818,2.833530106257379,308800.0,1987.0,1828.0,1039.0,0.7310929532469128,78.67543159058795,5280.0,217285.0,11.34817563388992,15.56473829201102,0.6352954404902457,,,85.38258278518019,1.770956316410862,17.051779389441727,2.212289874627537,Chico,Butte County,39.9,-121.8,13510.0,CA
95974,65.0,10.9,-666666666.0,,76.92307692307692,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,0.0,100.0,,,23.07692307692308,0.0,0.0,,,100.0,0.0,0.0,0.0,Richvale,Butte County,39.496,-121.747,3.0,CA
95975,1352.0,50.0,52218.0,26728.0,38.905325443786985,0.8875739644970414,331500.0,1976.0,1920.0,1638.0,0.0,75.97911227154047,-666666666.0,7290.0,9.023668639053254,13.09171597633136,0.0,,,95.34023668639053,0.665680473372781,23.37278106508876,1.7751479289940828,Rough And Ready,Nevada County,39.23,-121.16,855.0,CA
95977,2138.0,29.7,58906.0,23740.0,8.746492048643592,0.5612722170252572,278500.0,1996.0,2292.0,1399.0,0.0916590284142988,67.09440879926673,,,15.10757717492984,15.715622076707202,0.0,,,84.4246959775491,2.899906454630496,12.06735266604303,0.0,Smartsville,Nevada County,39.17,-121.32,704.0,CA
95978,132.0,10.9,-666666666.0,10327.0,64.39393939393939,0.0,-666666666.0,1972.0,-666666666.0,-666666666.0,0.0,100.0,,,26.51515151515152,0.0,0.0,,,100.0,0.0,0.0,0.0,Stirling City,Butte County,39.9,-121.5,71.0,CA
95979,729.0,50.5,38056.0,23107.0,38.27160493827161,2.194787379972565,268200.0,1981.0,1482.0,766.0,0.0,79.61783439490446,,,25.2400548696845,5.8984910836762685,0.0,,,74.07407407407408,9.876543209876544,10.013717421124827,0.823045267489712,Stonyford,Colusa County,39.3,-122.5,428.0,CA
95981,33.0,38.4,-666666666.0,,0.0,0.0,-666666666.0,1973.0,-666666666.0,-666666666.0,0.0,52.38095238095238,,,33.333333333333336,30.303030303030305,0.0,,,0.0,0.0,0.0,0.0,Strawberry Valley,Yuba County,39.6,-121.0,346.0,CA
95982,3258.0,37.2,82500.0,32920.0,3.376304481276857,1.8416206261510129,212100.0,1979.0,1543.0,1186.0,0.0618811881188118,87.5,,,18.20135052179251,8.993247391037446,0.7673419275629221,,,83.02639656230816,0.0,11.172498465316146,0.0613873542050337,Sutter,Sutter County,39.18,-121.81,1217.0,CA
95983,401.0,52.2,78229.0,43617.0,7.481296758104738,6.234413965087282,183000.0,1970.0,1680.0,-666666666.0,0.0,76.71232876712328,,,22.194513715710723,2.244389027431421,0.0,,,76.55860349127182,0.0,0.0,0.0,Taylorsville,Plumas County,40.0,-120.7,297.0,CA
95984,41.0,-666666666.0,-666666666.0,,0.0,0.0,-666666666.0,1976.0,-666666666.0,-666666666.0,,,-666666666.0,-666666666.0,0.0,0.0,0.0,,,100.0,0.0,0.0,0.0,Twain,Plumas County,40.0,-121.1,91.0,CA
95986,78.0,70.1,-666666666.0,23163.0,23.07692307692308,0.0,-666666666.0,1982.0,-666666666.0,-666666666.0,0.0,100.0,,,12.82051282051282,21.7948717948718,0.0,,,100.0,0.0,0.0,0.0,Washington,Nevada County,39.35,-120.81,121.0,CA
95987,6050.0,34.1,58920.0,24266.0,13.074380165289256,2.1983471074380163,180100.0,1981.0,1481.0,1043.0,0.0,72.3115398356556,-666666666.0,40580.0,13.867768595041325,4.396694214876033,2.2148760330578514,,,85.73553719008264,0.8264462809917356,69.6694214876033,3.057851239669421,Williams,Colusa County,39.1,-122.3,1854.0,CA
95988,8655.0,39.6,51390.0,22105.0,14.91623339110341,3.604852686308492,204100.0,1961.0,1335.0,762.0,0.2014775016789791,73.10275352585629,,,14.846909300982093,5.59214326978625,2.599653379549393,,,77.16926632004622,1.606008087810514,31.31138070479492,3.466204506065858,Willows,Glenn County,39.5,-122.3,3543.0,CA
95991,40959.0,33.2,44721.0,21438.0,20.25928367391782,5.105105105105105,197700.0,1973.0,1531.0,917.0,0.638353309015112,75.8989056800417,5060.0,272560.0,14.902707585634417,6.709148172562807,2.3804292096975024,,,74.70153079909177,2.5806294098977025,36.21182157767524,9.61205107546571,Yuba City,Sutter County,39.0,-121.6,15139.0,CA
95993,36712.0,39.0,64773.0,27792.0,12.91403355850948,5.001089561996078,274000.0,1988.0,1634.0,1150.0,1.0626702997275204,78.0449591280654,,,13.496949226410983,9.732512529962955,3.925147090869471,,,60.506101547178034,2.190019612115929,20.140553497494007,26.184898670734366,Yuba City,Sutter County,39.1,-121.7,12388.0,CA
96001,33986.0,43.8,48125.0,30522.0,16.036014829635732,2.774671923733302,264200.0,1975.0,1636.0,927.0,1.0457334076965978,82.51533742331289,4295.0,203110.0,14.7384217030542,11.901959630436062,0.3766256693932795,,,87.03878067439534,1.1239922320955689,9.23321367621962,2.3097746130759726,Redding,Shasta County,40.6,-122.5,14846.0,CA
96002,33697.0,38.1,46229.0,25420.0,18.357717304211057,3.184259726385138,232100.0,1978.0,1553.0,967.0,0.4462625511342507,84.35105987355894,2585.0,178860.0,13.567973410095854,9.807994776983117,0.9822832893135888,,,82.02807371576105,1.6173546606522835,10.754666587530048,5.484167730064991,Redding,Shasta County,40.53,-122.32,13374.0,CA
96003,44406.0,40.0,48934.0,27084.0,17.81065621762825,2.799171283159933,243900.0,1987.0,1552.0,1072.0,0.7931665649786455,79.72155970935715,9485.0,247605.0,13.527451245327208,11.01427734990767,0.7521506102778904,,,87.10309417646263,1.1169661757420168,9.446921587172904,4.618745214610638,Redding,Shasta County,40.7,-122.3,19402.0,CA
96006,359.0,49.3,51667.0,25506.0,23.676880222841227,1.392757660167131,139100.0,1960.0,1339.0,-666666666.0,0.0,59.42028985507246,,,30.919220055710305,7.242339832869081,0.0,,,86.62952646239555,0.0,0.0,0.0,Adin,Modoc County,41.4,-121.1,307.0,CA
96007,23528.0,38.6,41360.0,22166.0,20.860251615096907,3.272696361781707,204400.0,1976.0,1345.0,839.0,0.3538005021684547,84.14745491896828,1090.0,167165.0,16.90751445086705,5.771846310778646,0.3400204012240734,,,87.4829989799388,1.1603196191771503,12.59350561033662,1.3898333900034,Anderson,Shasta County,40.5,-122.3,9487.0,CA
96008,1357.0,52.2,54600.0,28363.0,15.770081061164332,1.2527634487840826,238800.0,1985.0,1572.0,819.0,0.0,73.9961759082218,,,20.191599115696388,14.885777450257924,0.0,,,98.45246868091378,0.6632277081798084,0.4421518054532056,0.0,Bella Vista,Shasta County,40.7,-122.1,485.0,CA
96009,366.0,56.5,65625.0,41328.0,9.01639344262295,5.191256830601093,252900.0,1971.0,1500.0,-666666666.0,0.0,72.88135593220339,,,24.59016393442623,3.278688524590164,0.0,,,100.0,0.0,0.0,0.0,Bieber,Lassen County,41.0,-121.1,285.0,CA
96010,207.0,54.3,40625.0,20255.0,12.560386473429952,2.415458937198068,222900.0,1958.0,1161.0,563.0,0.0,46.91358024691358,,,28.98550724637681,0.0,0.0,,,94.20289855072464,0.0,4.830917874396135,0.0,Big Bar,Trinity County,40.79,-123.22,153.0,CA
96011,150.0,55.8,17115.0,13267.0,28.666666666666668,0.0,129200.0,1972.0,-666666666.0,750.0,0.0,100.0,-666666666.0,575.0,20.0,6.666666666666667,0.0,,,87.33333333333333,0.0,3.333333333333333,0.0,Big Bend,Shasta County,41.02,-121.93,191.0,CA
96013,4733.0,39.8,39104.0,19634.0,24.720050707796325,2.1128248468201987,141900.0,1972.0,1113.0,762.0,0.0,73.91819798458802,-666666666.0,25175.0,21.022607225860977,7.817451933234735,1.1409254172829073,,,90.13310796534968,1.0352841749418973,9.38094231988168,1.7959011197971688,Burney,Shasta County,41.0,-121.7,2033.0,CA
96014,157.0,56.6,42917.0,30451.0,0.0,0.0,161300.0,1978.0,-666666666.0,-666666666.0,0.0,78.78787878787878,-666666666.0,1950.0,15.286624203821656,3.821656050955414,0.0,,,85.98726114649682,0.0,19.745222929936304,0.0,Callahan,Siskiyou County,41.3,-122.7,124.0,CA
96015,647.0,60.4,40795.0,13945.0,18.39258114374034,0.0,-666666666.0,1980.0,-666666666.0,-666666666.0,10.45751633986928,18.30065359477124,,,10.510046367851622,7.573415765069551,1.854714064914992,,,91.65378670788252,0.0,39.41267387944359,6.33693972179289,Canby,Modoc County,41.6,-121.0,156.0,CA
96016,539.0,58.8,-666666666.0,28929.0,20.964749536178108,0.0,175900.0,1978.0,1342.0,725.0,0.0,62.698412698412696,,,23.00556586270872,2.968460111317254,0.0,,,95.91836734693878,0.0,1.2987012987012987,0.0,Cassel,Shasta County,40.93,-121.58,238.0,CA
96017,142.0,62.3,40000.0,22975.0,16.197183098591548,2.816901408450704,333300.0,1965.0,1563.0,840.0,0.0,92.3076923076923,,,15.492957746478874,18.309859154929576,0.0,,,95.07042253521126,2.112676056338028,0.704225352112676,2.112676056338028,Castella,Shasta County,41.1,-122.4,184.0,CA
96019,10087.0,37.3,49911.0,22969.0,16.922771884603947,3.1823138693367703,162800.0,1980.0,1351.0,1034.0,0.6903118305165437,76.36277076886455,,,16.327946862298006,8.436601566372559,0.465946267472985,,,84.9707544364033,1.4672350550213145,8.61504907306434,0.93189253494597,Shasta Lake,Shasta County,40.68,-122.37,4148.0,CA
