Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Rate,Unemployment Rate,House Value,House Construction Year,Monthly Owner Cost,Monthly Rent,Public Transport Rate,Personal Transport Rate,Commute Time Public,Commute Time Car,High School Rate,College Rate,Uneducated Rate,English Language,Spanish Language,White Population Rate,Black Population Rate,Hispanic Population Rate,Asian Population Rate,City,County,Lat,Lng,Housing_units,State
95642,7101.0,54.4,62083.0,35740.0,8.027038445289396,2.436276580763273,306400.0,1980,1712.0,1024.0,0.0742115027829313,79.51762523191094,0.0,0.0,21.546261089987325,14.068441064638783,0.4928883255879454,,,89.73384030418251,0.1971553302351781,9.547950992817912,2.520771722292635,Jackson,Amador County,38.3,-120.8,3529.0,CA
95645,1881.0,40.0,43696.0,20595.0,18.66028708133972,4.093567251461988,215200.0,1972,1553.0,857.0,0.0,86.24595469255664,0.0,0.0,16.427432216905903,5.5289739500265815,2.445507708665603,,,94.47102604997342,0.0,76.34237107921318,0.0,Knights Landing,Yolo County,38.9,-121.8,738.0,CA
95648,52949.0,43.5,88158.0,40962.0,7.926495306804661,1.4580067612230636,454400.0,2003,2250.0,1776.0,0.7804923105343371,81.10192583013901,0.0,0.0,14.421424389506884,14.989895937600332,0.9971859714064476,,,82.93829911801923,1.550548641145253,19.83984588944078,6.343840299155792,Lincoln,Placer County,38.9,-121.3,19219.0,CA
95650,14808.0,48.0,102107.0,51922.0,5.483522420313344,1.357374392220421,637700.0,1982,2733.0,1626.0,0.3985285101164929,80.64071122011036,980.0,151320.0,12.709346299297676,18.47649918962723,0.2836304700162074,,,87.63506212857915,0.4592112371690978,7.779578606158833,2.329821717990276,Loomis,Placer County,38.82,-121.18,4792.0,CA
95658,6837.0,48.5,96891.0,53791.0,2.691238847447711,2.822875530203305,614400.0,1977,2724.0,1403.0,0.0651465798045602,75.99348534201954,0.0,0.0,11.67178587099605,22.5976305397104,0.5265467310223783,,,86.48530057042562,3.07152259763054,6.2015503875969,2.793622934035396,Newcastle,Placer County,38.87,-121.15,2589.0,CA
95659,932.0,38.4,54931.0,32831.0,15.879828326180258,1.7167381974248928,377800.0,1971,2705.0,1055.0,0.0,79.89949748743719,-666666666.0,12025.0,17.489270386266096,6.330472103004292,0.2145922746781116,,,93.34763948497854,0.5364806866952789,24.67811158798284,0.2145922746781116,Nicolaus,Sutter County,38.8,-121.6,328.0,CA
95660,35461.0,31.1,45845.0,19023.0,24.982375003525,1.9796396040720792,209500.0,1966,1355.0,1161.0,1.108709295028241,80.70566906073496,0.0,0.0,18.74171625165675,4.856039028792194,2.126279574744085,,,68.81080623783875,13.25117734976453,29.722794055441188,6.170158765968247,North Highlands,Sacramento County,38.67,-121.38,10871.0,CA
95661,31315.0,41.6,86823.0,44489.0,7.874820373622865,2.1970301772313587,472500.0,1987,2358.0,1520.0,0.7728289607484239,79.77764219374957,8545.0,302930.0,10.502953855979564,20.143701101708448,0.3576560753632444,,,84.45473415296183,2.0309755708127097,13.76017882803768,7.149928149449146,Roseville,Placer County,38.74,-121.26,12455.0,CA
95662,32172.0,41.2,80434.0,36518.0,7.857764515727962,2.7819221683451447,372900.0,1975,2021.0,1445.0,1.392503904216554,80.55700156168662,0.0,0.0,13.956235235608604,16.04189978863608,0.8578888474449832,,,83.85552654482159,1.9147084421235856,12.100584359069998,2.464876289941564,Orangevale,Sacramento County,38.68,-121.23,12623.0,CA
95663,2493.0,48.5,106500.0,47841.0,4.853590052146009,2.2462896109105497,615800.0,1976,2802.0,1581.0,4.143126177024482,78.8135593220339,0.0,0.0,10.3088648215002,17.24829522663458,0.8022462896109106,,,93.38146811071,0.0,12.354592860008022,0.0,Penryn,Placer County,38.85,-121.18,926.0,CA
95664,1603.0,39.1,72153.0,29847.0,2.5577043044291954,0.0,510100.0,1987,2218.0,1750.0,0.0,82.15384615384616,0.0,0.0,12.102308172177167,10.729881472239551,0.0,,,88.45913911416095,0.0,2.3081721771678105,0.810979413599501,Pilot Hill,El Dorado County,38.8,-121.0,620.0,CA
95665,4303.0,53.0,82215.0,36067.0,4.624680455496166,2.719033232628399,310300.0,1976,1950.0,1421.0,0.064516129032258,86.12903225806451,0.0,0.0,18.475482221705786,9.249360910992332,0.0697188008366256,,,87.00906344410876,0.464792005577504,19.544503834534044,1.7429700209156402,Pine Grove,Amador County,38.39,-120.66,2152.0,CA
95666,5164.0,56.5,61128.0,34169.0,13.264910921766074,4.492641363284275,266000.0,1979,1541.0,1111.0,0.0,79.20277296360486,0.0,0.0,19.61657629744384,12.27730441518203,0.0,,,88.82649109217661,0.3098373353989155,9.004647560030984,2.61425251742835,Pioneer,Amador County,38.6,-120.3,3779.0,CA
95667,36487.0,51.0,71705.0,36492.0,9.833639378408748,2.1569326061336915,395900.0,1981,2036.0,1166.0,0.9560353798126952,79.89724245577523,9455.0,351740.0,16.093403129881874,14.681941513415737,0.7290267766601803,,,91.5668594293858,0.5728067530901417,10.666812837448957,1.8801216871762545,Placerville,El Dorado County,38.8,-120.6,16204.0,CA
95668,664.0,40.6,64063.0,26124.0,11.596385542168674,3.1626506024096384,487200.0,1971,2528.0,1825.0,0.0,79.91071428571429,0.0,0.0,16.265060240963855,9.337349397590362,1.0542168674698795,,,86.29518072289157,0.0,10.69277108433735,2.86144578313253,Pleasant Grove,Sutter County,38.8,-121.5,330.0,CA
95669,2315.0,44.6,79464.0,34934.0,9.76241900647948,1.900647948164147,369600.0,1981,1801.0,1190.0,0.4878048780487805,74.34146341463415,0.0,0.0,19.136069114470843,11.058315334773216,1.3822894168466522,,,89.41684665226782,0.2159827213822894,24.36285097192225,0.3887688984881209,Plymouth,Amador County,38.5,-120.9,1182.0,CA
95670,55558.0,36.7,67015.0,33419.0,13.024226934014903,3.81943194499442,320000.0,1979,1785.0,1217.0,2.660686457105933,78.31920635523966,34380.0,522720.0,13.803592641923755,15.140933798912847,1.256344720832283,,,64.32196983332733,7.205082976349041,20.78908528024767,11.470895280607651,Rancho Cordova,Sacramento County,38.6,-121.27,21636.0,CA
