Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Rate,Unemployment Rate,House Value,House Construction Year,Monthly Owner Cost,Monthly Rent,Public Transport Rate,Personal Transport Rate,Commute Time Public,Commute Time Car,High School Rate,College Rate,Uneducated Rate,English Language Rate,Spanish Language Rate,White Population Rate,Black Population Rate,Hispanic Population Rate,Asian Population Rate,City,County,Lat,Lng,Housing_units,State
95843,46972.0,32.7,63811.0,23635.0,12.877884697266456,4.453717108064379,225300.0,1993.0,1679.0,1326.0,1.2378604136265283,78.77522266391587,18485.0,442290.0,15.856254790087712,9.782423571489398,1.5264412841692925,58.1388912543643,6.216469386017201,65.68168270458997,8.468875074512475,14.45116239461807,10.318913395214173,Antelope,Sacramento County,38.72,-121.36,14599.0,CA
95864,23007.0,46.5,84414.0,51803.0,7.593341157039162,3.5684791585169733,463900.0,1958.0,2463.0,1277.0,1.471169036334913,80.66745655608214,0.0,0.0,8.097535532663972,21.48911200938845,0.443343330290781,82.33581084017908,5.480940583300734,78.40657191289607,2.677445994697266,12.391880731951144,5.950362933020385,Sacramento,Sacramento County,38.59,-121.38,10031.0,CA
95901,32586.0,31.6,44852.0,19476.0,24.77751181488983,5.910513717547413,164600.0,1973.0,1514.0,877.0,1.5187428671758405,77.99139671670618,8715.0,242765.0,11.756582581476708,5.201620327748112,1.914932793224084,68.58773706499724,15.64782421898975,69.69864358927147,3.983305714110354,26.744614251519057,7.690419198428773,Marysville,Yuba County,39.2,-121.5,12250.0,CA
95912,4755.0,31.9,56154.0,19383.0,14.80546792849632,4.416403785488959,240700.0,1978.0,1504.0,931.0,0.0,80.23598820058997,0.0,0.0,12.933753943217663,7.760252365930599,2.250262881177708,37.05573080967402,52.26077812828601,88.39116719242902,0.0,65.99369085173501,1.430073606729758,Arbuckle,Colusa County,39.0,-122.0,1566.0,CA
95916,1300.0,52.9,36328.0,18573.0,15.615384615384617,5.0,171700.0,1979.0,1223.0,825.0,0.0,72.1264367816092,-666666666.0,10225.0,20.46153846153846,5.615384615384615,0.8461538461538461,90.53846153846152,1.8461538461538465,91.46153846153848,1.7692307692307692,4.923076923076923,0.9230769230769232,Berry Creek,Butte County,39.7,-121.3,1011.0,CA
95917,3320.0,34.2,46071.0,22994.0,20.66265060240964,7.13855421686747,162300.0,1975.0,1358.0,925.0,0.6334125098970704,73.15914489311164,0.0,0.0,16.234939759036145,4.337349397590361,1.536144578313253,64.96987951807229,26.71686746987952,76.1144578313253,0.180722891566265,36.86746987951807,4.487951807228916,Biggs,Butte County,39.42,-121.67,1156.0,CA
95919,1255.0,53.7,35694.0,20615.0,29.800796812749,1.4342629482071714,146800.0,1978.0,1093.0,853.0,0.0,56.4179104477612,-666666666.0,5705.0,24.46215139442231,7.49003984063745,0.0,95.13944223107568,0.0,82.62948207171314,0.0,17.768924302788843,2.151394422310757,Brownsville,Yuba County,39.43,-121.28,714.0,CA
95920,243.0,31.1,74375.0,24433.0,7.818930041152264,0.0,625000.0,1958.0,1738.0,468.0,0.0,69.0721649484536,0.0,0.0,30.041152263374485,7.818930041152264,0.0,48.55967078189301,45.67901234567901,100.0,0.0,45.67901234567901,0.0,Butte City,Glenn County,39.46,-121.93,134.0,CA
95922,571.0,57.4,25909.0,22016.0,23.29246935201401,2.8021015761821366,164000.0,1977.0,1563.0,871.0,1.1976047904191616,69.46107784431138,0.0,0.0,19.43957968476357,8.756567425569177,0.0,89.3169877408056,5.42907180385289,87.91593695271453,0.7005253940455342,6.654991243432574,2.626970227670753,Camptonville,Yuba County,39.6,-121.0,412.0,CA
95926,38315.0,27.9,38772.0,24317.0,27.485319065640088,5.460002609943886,267300.0,1974.0,1516.0,908.0,1.7217310376919497,69.7940902745463,7390.0,207855.0,7.863760929140024,13.05232937491844,0.5689677671930053,82.9596763669581,7.555787550567663,83.66958110400627,1.490277959023881,16.669711601200575,3.9096959415372567,Chico,Butte County,39.74,-121.84,16385.0,CA
95928,36029.0,31.7,44508.0,25966.0,24.98542840489605,6.089538982486331,298500.0,1979.0,1796.0,943.0,1.2018931373770083,73.40889276373147,0.0,0.0,8.237808432096367,15.85389547309112,0.943684254350662,80.39079630297816,9.103777512559327,82.53906575258819,2.15937161730828,16.39235060645591,4.53801104665686,Chico,Butte County,39.7,-121.8,15496.0,CA
95932,7671.0,32.9,49253.0,24780.0,16.986051362273496,4.171555207925955,211900.0,1970.0,1440.0,809.0,0.9427609427609428,78.14814814814815,0.0,0.0,10.806935210533178,9.242602007560944,1.473080432798853,56.1465258766784,32.472950071698605,81.05853213401122,1.095033242080563,49.57632642419502,2.7115108851518706,Colusa,Colusa County,39.3,-122.0,3047.0,CA
95938,3888.0,39.0,61899.0,32663.0,15.27777777777778,3.009259259259259,375100.0,1968.0,2226.0,986.0,0.4296455424274973,71.21374865735768,0.0,0.0,12.57716049382716,15.406378600823045,1.4660493827160497,90.07201646090536,6.044238683127572,95.190329218107,0.0,10.00514403292181,0.0,Durham,Butte County,39.6,-121.8,1525.0,CA
95939,543.0,45.1,30481.0,14486.0,28.3609576427256,6.813996316758748,161400.0,1971.0,1025.0,722.0,0.0,43.13725490196079,0.0,0.0,21.54696132596685,6.077348066298343,0.0,85.0828729281768,5.70902394106814,58.195211786372006,7.366482504604051,10.681399631675877,3.6832412523020257,Elk Creek,Glenn County,39.5,-122.6,308.0,CA
95943,886.0,38.4,44762.0,31457.0,12.076749435665914,6.884875846501129,343400.0,1971.0,1958.0,844.0,0.0,85.1063829787234,0.0,0.0,16.817155756207676,8.577878103837472,0.0,85.77878103837472,8.577878103837472,98.87133182844244,1.1286681715575622,11.286681715575622,0.0,Glenn,Glenn County,39.6,-122.0,380.0,CA
95945,25510.0,50.5,43142.0,28135.0,20.00392003136025,4.500196001568012,305100.0,1974.0,1664.0,979.0,0.8833351287299365,70.54831412258967,0.0,0.0,15.174441395531163,12.49313994511956,0.3802430419443355,89.22775382203058,4.2061936495491965,91.99921599372794,0.2861622892983144,8.294786358290866,1.1681693453547628,Grass Valley,Nevada County,39.2,-120.9,12405.0,CA
95946,10339.0,52.3,62029.0,33417.0,15.63013831124867,4.865073991681981,325200.0,1984.0,2090.0,1544.0,0.5209690023443605,82.49544152122948,0.0,0.0,8.43408453428765,17.2066931037818,1.141309604410485,89.28329625689138,1.9054067124480123,90.3859174001354,1.121965373827256,8.782280684785762,1.3540961408259986,Penn Valley,Nevada County,39.2,-121.2,4728.0,CA
95947,1760.0,50.1,36094.0,24149.0,13.636363636363637,3.75,147200.0,1974.0,1272.0,856.0,0.0,79.14338919925513,-666666666.0,14515.0,17.272727272727273,5.795454545454546,1.0795454545454546,91.9318181818182,3.977272727272727,93.92045454545456,0.0,11.022727272727272,0.0,Greenville,Plumas County,40.2,-120.9,1012.0,CA
95948,10645.0,38.8,43394.0,20559.0,18.609675904180367,6.820103334899014,170300.0,1968.0,1425.0,789.0,0.2294747577766445,71.92758796532381,0.0,0.0,12.447158290277123,6.575857209957727,2.2545796148426493,64.95068107092531,25.279473931423205,75.51902301550024,0.4415218412400188,36.956317519962425,3.6261155472052606,Gridley,Butte County,39.4,-121.8,4015.0,CA
95949,19575.0,53.0,56866.0,31240.0,7.335887611749681,4.260536398467433,325500.0,1985.0,1864.0,1380.0,1.2295081967213115,77.19460602855632,0.0,0.0,15.836526181353769,14.865900383141762,0.0510855683269476,91.35121328224776,2.508301404853129,94.67177522349937,0.0102171136653895,5.185185185185185,1.2669220945083015,Grass Valley,Nevada County,39.1,-121.1,8938.0,CA
95951,3013.0,26.8,34806.0,13660.0,23.099900431463656,3.0866246266179886,155100.0,1976.0,1187.0,715.0,0.0,75.91763652641002,-666666666.0,17085.0,13.076667772983738,2.2900763358778624,2.3232658479920345,20.677066047129102,63.956189844009295,83.17291735811483,0.9956853634251576,77.4311317623631,4.31463657484235,Hamilton City,Glenn County,39.73,-121.98,775.0,CA
95953,10241.0,35.0,45987.0,19442.0,19.35357875207499,5.380333951762523,160300.0,1977.0,1388.0,786.0,0.1652892561983471,77.1900826446281,0.0,0.0,13.494775900790938,4.091397324480031,3.0758714969241283,46.25524851088761,35.973049506884095,68.74328678839957,0.3417634996582365,50.15135240699151,9.706083390293916,Live Oak,Sutter County,39.2,-121.8,3407.0,CA
95954,11976.0,47.8,41730.0,21005.0,17.518370073480295,7.16432865731463,151300.0,1981.0,1181.0,1032.0,1.113275814082939,87.22516003339827,0.0,0.0,18.42852371409485,8.792585170340681,0.542752171008684,92.73547094188376,1.2859051436205744,91.99231796927188,0.0751503006012024,7.782231128924516,0.459251837007348,Magalia,Butte County,39.9,-121.5,5863.0,CA
95955,1399.0,37.1,56058.0,23510.0,11.508220157255185,8.14867762687634,165200.0,1960.0,1330.0,829.0,0.0,77.82340862422998,-666666666.0,7005.0,14.653323802716226,9.506790564689064,0.5003573981415297,58.1844174410293,29.306647605432453,95.4253037884203,0.0,40.60042887776984,0.0,Maxwell,Colusa County,39.31,-122.17,608.0,CA
95957,929.0,41.2,61528.0,29111.0,12.271259418729818,4.41334768568353,230200.0,1955.0,1884.0,732.0,0.0,81.42857142857143,0.0,0.0,14.96232508073197,6.243272335844995,0.8611410118406889,77.17976318622175,14.639397201291713,92.35737351991388,0.9687836383207752,19.268030139935416,0.0,Meridian,Sutter County,39.1,-121.8,336.0,CA
95959,17341.0,52.8,57853.0,33697.0,12.657862868346692,4.694077619514445,388100.0,1978.0,2025.0,1178.0,2.3591649985702032,72.73377180440377,0.0,0.0,12.703996309324722,19.97001326336428,0.5651346519808547,88.85300732368376,4.157776368144859,92.02468139092323,0.9399688599273398,6.193414451300386,1.649270514964535,Nevada City,Nevada County,39.4,-120.8,8600.0,CA
95960,915.0,36.7,33654.0,17220.0,32.021857923497265,6.229508196721311,252300.0,1977.0,1146.0,1075.0,0.0,80.56426332288402,0.0,0.0,20.10928961748634,4.699453551912568,0.0,93.44262295081968,0.0,82.40437158469945,0.0,0.3278688524590163,0.4371584699453552,North San Juan,Nevada County,39.4,-121.1,437.0,CA
95961,27745.0,30.1,48798.0,18487.0,19.8486213732204,6.91295728960173,164500.0,1989.0,1492.0,866.0,1.5869679453494483,75.5438780872307,12915.0,224265.0,12.092268877275185,4.5629843214993695,1.643539376464228,64.22418453775455,20.77851865200937,65.83528563705173,2.490538835826275,33.42584249414309,7.352676157866282,Olivehurst,Yuba County,39.0,-121.5,8799.0,CA
95962,1214.0,56.5,58431.0,39950.0,16.639209225700164,0.9884678747940692,242900.0,1991.0,1468.0,747.0,5.509181969949917,50.91819699499165,0.0,0.0,4.118616144975288,32.45469522240527,0.0,90.93904448105437,1.9769357495881383,97.1169686985173,0.0,3.9538714991762767,0.0,Oregon House,Yuba County,39.37,-121.28,765.0,CA
95963,15093.0,37.5,37833.0,19302.0,23.36182336182336,5.916650102696615,218700.0,1977.0,1435.0,706.0,0.4555393586005831,76.98615160349854,0.0,0.0,16.305572119525607,6.850858013648711,1.709401709401709,57.682369310276286,32.30636719008812,88.71662360034453,0.2716491088584112,39.508381368846486,2.159941694825416,Orland,Glenn County,39.7,-122.4,5853.0,CA
95965,20630.0,36.2,33859.0,17159.0,26.936500242365486,6.912263693650024,156900.0,1974.0,1307.0,767.0,1.3093839180795703,74.7523921436965,0.0,0.0,15.6858943286476,5.356277266117305,2.4285021812893843,77.17401841977703,4.63402811439651,71.42026175472613,4.076587493940862,12.1570528356762,11.522055259331072,Oroville,Butte County,39.6,-121.6,8002.0,CA
95966,31069.0,42.0,40705.0,20773.0,21.85136309504651,5.127297305996331,160900.0,1975.0,1262.0,905.0,0.2158495220474869,75.54733271662042,945.0,166470.0,16.73694035855676,6.1218578003798,1.4451704271138437,80.6302101773472,5.806430847468538,77.46628472110464,1.3421738710611864,12.835945798062378,7.715085776819338,Oroville,Butte County,39.5,-121.4,13148.0,CA
95968,1605.0,33.2,32813.0,14022.0,33.5202492211838,4.859813084112149,106300.0,1971.0,1255.0,917.0,0.0,70.74829931972789,0.0,0.0,14.080996884735203,0.3738317757009345,1.806853582554517,60.43613707165109,31.77570093457944,67.22741433021807,0.6230529595015576,50.77881619937695,0.0,Palermo,Butte County,39.43,-121.56,514.0,CA
95969,27538.0,49.8,46774.0,26721.0,15.091873048151646,4.662647977340402,203500.0,1973.0,1330.0,931.0,1.673722555872797,77.69026287289554,5605.0,167555.0,15.807248166170382,12.789599825695404,1.0966664245769482,90.83811460527272,2.643619725470259,93.11496840729174,0.3014016994698235,6.307647614205825,1.154767957004866,Paradise,Butte County,39.7,-121.7,13621.0,CA
95970,458.0,48.4,48646.0,34315.0,8.078602620087336,3.711790393013101,168500.0,1964.0,1663.0,906.0,0.0,86.01036269430051,0.0,0.0,16.375545851528383,8.51528384279476,0.0,75.76419213973799,18.77729257641921,93.23144104803494,0.0,22.05240174672489,0.0,Princeton,Colusa County,39.43,-122.07,261.0,CA
95971,5968.0,48.5,49792.0,26148.0,16.839812332439678,6.501340482573727,205600.0,1972.0,1389.0,860.0,0.0,77.37226277372262,0.0,0.0,16.521447721179623,9.148793565683649,1.0556300268096517,86.3941018766756,3.485254691689008,89.04155495978553,1.457774798927614,4.808981233243967,0.9718498659517426,Quincy,Plumas County,39.9,-121.0,2920.0,CA
95973,34569.0,35.3,56581.0,29952.0,14.802279498973068,4.304434609042784,277700.0,1986.0,1777.0,914.0,1.0253781081773905,80.55626762368624,6300.0,220870.0,10.133356475454889,14.949810523879776,0.6682287598715613,79.53947178107553,9.904828025109202,86.79452688825248,1.16867713847667,16.91689085596922,2.279498973068356,Chico,Butte County,39.9,-121.8,13510.0,CA
95975,2034.0,39.5,49015.0,25046.0,13.176007866273354,1.8190757128810229,280500.0,1981.0,1639.0,1314.0,0.0,92.07100591715977,0.0,0.0,16.17502458210423,12.045231071779744,0.0,81.51425762045231,9.04621435594887,82.54670599803343,0.1474926253687315,16.617502458210424,0.9341199606686332,Rough And Ready,Nevada County,39.23,-121.16,855.0,CA
95977,1656.0,29.5,41579.0,21683.0,11.231884057971014,1.0869565217391304,242600.0,1997.0,2150.0,1384.0,3.0525030525030523,58.48595848595848,0.0,0.0,18.719806763285025,14.734299516908212,0.0,82.97101449275362,4.106280193236715,85.26570048309179,2.717391304347826,11.171497584541063,0.8454106280193237,Smartsville,Nevada County,39.17,-121.32,704.0,CA
95979,646.0,53.9,45833.0,22735.0,13.622291021671826,2.1671826625387,154500.0,1980.0,1287.0,755.0,0.0,83.56164383561644,-666666666.0,4240.0,30.185758513931887,7.120743034055727,0.6191950464396285,93.80804953560371,3.2507739938080493,87.15170278637771,6.346749226006192,8.04953560371517,0.0,Stonyford,Colusa County,39.3,-122.5,428.0,CA
95982,3475.0,35.3,67250.0,29807.0,8.345323741007194,5.496402877697841,188900.0,1977.0,1383.0,976.0,0.0,80.12170385395538,0.0,0.0,15.424460431654676,9.841726618705035,0.8633093525179856,88.60431654676259,3.539568345323741,89.72661870503597,0.0,13.81294964028777,0.6618705035971223,Sutter,Sutter County,39.18,-121.81,1217.0,CA
95987,6088.0,34.3,54240.0,20320.0,13.814060446780552,5.732588699080158,165400.0,1985.0,1437.0,951.0,0.0,71.80166540499621,-666666666.0,37305.0,12.352168199737187,3.580814717477004,1.7247043363994743,40.818002628120894,50.969119579500656,85.38107752956635,0.4270696452036793,69.97371879106439,2.348883048620237,Williams,Colusa County,39.1,-122.3,1854.0,CA
95988,8767.0,40.1,48504.0,26434.0,14.13254248887875,5.167103912398768,197900.0,1965.0,1237.0,747.0,0.1932367149758454,76.03864734299516,0.0,0.0,17.531652788867344,8.235428310710619,2.475191057374244,68.39283677426714,22.15124900193909,80.90566898597011,1.710961560396943,29.611041405269763,2.498003878179537,Willows,Glenn County,39.5,-122.3,3543.0,CA
95991,41635.0,32.1,43041.0,20239.0,21.008766662663625,6.797165846042993,165800.0,1973.0,1445.0,867.0,0.8778157877751243,74.58852384948041,6710.0,266115.0,13.234057883991834,6.187102197670229,2.404227212681638,56.62303350546415,25.288819502822143,73.78887954845683,2.6011768944397744,36.29158160201753,8.82430647291942,Yuba City,Sutter County,39.0,-121.6,15139.0,CA
95993,35469.0,39.6,65404.0,27685.0,14.240604471510332,5.4498294285150415,231600.0,1987.0,1642.0,1055.0,1.941059790308869,79.21507509209408,14015.0,276300.0,14.488708449632073,10.488031802419014,3.419887789337168,59.91429135301249,10.045391750542729,61.151991880233446,2.410555696523725,18.136964673376752,25.991711071640022,Yuba City,Sutter County,39.1,-121.7,12388.0,CA
96001,34597.0,41.8,46281.0,27084.0,17.195132525941556,4.653582680579241,251500.0,1975.0,1625.0,895.0,1.13464447806354,80.77912254160363,5240.0,180590.0,14.796080585021825,11.816053415035986,0.2774807064196317,87.1433939358904,3.647715119808076,83.85409139520767,1.4423215885770442,8.833135821024944,2.39038066884412,Redding,Shasta County,40.6,-122.5,14846.0,CA
96002,32958.0,40.0,44548.0,23069.0,16.068936221858124,4.560349535772802,211500.0,1978.0,1491.0,924.0,0.3901584521060594,83.27892348116889,0.0,0.0,14.74300625037927,9.566721281631168,0.986103525699375,84.01298622489229,6.107773529947205,82.08325747921597,1.4958431943685904,9.6243704108259,5.327993203471085,Redding,Shasta County,40.53,-122.32,13374.0,CA
96003,44714.0,39.7,46123.0,25041.0,17.71704611531064,3.907053719193094,230800.0,1987.0,1539.0,1013.0,0.9785472337222432,80.87531587719769,13820.0,257605.0,14.12309343829673,9.379612649282103,0.5568725678758331,86.82515543230308,3.10193675358948,88.48682739186832,1.0444156192691327,7.874491210806458,3.549223956702599,Redding,Shasta County,40.7,-122.3,19402.0,CA
96007,23130.0,41.0,38171.0,19715.0,21.03761348897536,4.492001729355815,175900.0,1976.0,1295.0,781.0,0.0,85.56208670095518,-666666666.0,149165.0,17.090358841331604,4.336359706009511,0.406398616515348,84.86813661910938,5.067012537829658,90.4971897968007,0.4366623432771293,11.67747514051016,0.9511456982274102,Anderson,Shasta County,40.5,-122.3,9487.0,CA
96008,1108.0,50.0,58942.0,25930.0,8.574007220216606,2.166064981949458,261000.0,1983.0,1235.0,864.0,0.0,50.23041474654378,0.0,0.0,16.51624548736462,10.649819494584838,0.0,91.7870036101083,1.083032490974729,81.31768953068593,0.631768953068592,12.00361010830325,0.0,Bella Vista,Shasta County,40.7,-122.1,485.0,CA
96010,169.0,51.4,33500.0,22341.0,23.07692307692308,2.366863905325444,259400.0,1961.0,1400.0,638.0,0.0,63.63636363636363,0.0,0.0,26.62721893491124,0.0,0.0,92.89940828402366,1.7751479289940828,76.33136094674556,15.384615384615383,0.0,0.0,Big Bar,Trinity County,40.79,-123.22,153.0,CA
96013,4111.0,44.9,37586.0,20773.0,22.54925808805644,5.400145949890538,135100.0,1972.0,1087.0,602.0,0.0,76.12859097127223,0.0,0.0,21.187059109705668,7.39479445390416,0.997324252006811,89.90513257115057,4.524446606665045,96.20530284602286,0.8270493797129652,9.31646801264899,0.0,Burney,Shasta County,41.0,-121.7,2033.0,CA
96017,175.0,56.1,40938.0,22813.0,28.571428571428573,4.0,271400.0,1967.0,1781.0,775.0,0.0,85.24590163934427,0.0,0.0,18.857142857142858,17.142857142857142,1.1428571428571428,93.71428571428572,0.0,85.14285714285714,0.0,2.2857142857142856,1.1428571428571428,Castella,Shasta County,41.1,-122.4,184.0,CA
96019,10126.0,40.8,42287.0,20538.0,19.63262887616038,4.908157219040095,154500.0,1978.0,1285.0,998.0,1.060419235511714,81.87422934648582,0.0,0.0,14.981236421094213,6.300612285206399,0.9776812166699586,85.29527947857002,5.638949239581276,82.94489433142405,0.938178945289354,13.549279083547304,1.2048192771084338,Shasta Lake,Shasta County,40.68,-122.37,4148.0,CA
96020,2287.0,52.3,45357.0,26472.0,13.030170529077392,4.19763882815916,173500.0,1982.0,1323.0,914.0,0.1119820828667413,70.4367301231803,0.0,0.0,12.942719720157411,10.537822474857892,0.3060778312199388,88.5002186270223,2.579798863139484,91.56099693922168,0.0874508089199825,5.24704853519895,0.1311762133799737,Chester,Plumas County,40.3,-121.3,1752.0,CA
96021,16122.0,33.3,39076.0,17280.0,24.93487160401936,5.985609725840466,146400.0,1982.0,1100.0,763.0,1.0309278350515465,73.81798791325987,0.0,0.0,16.20146383823347,3.969730802629946,1.4080138940578093,61.747922094033,30.47388661456395,85.47326634412605,1.0358516313112518,41.28520034735145,0.5148244634660712,Corning,Tehama County,39.9,-122.3,6337.0,CA
96022,17736.0,41.5,53847.0,24216.0,18.211547135769056,5.9088858818222825,227300.0,1989.0,1555.0,999.0,0.5479023168440826,80.55729492798999,0.0,0.0,16.3340099233198,6.472710870545782,0.231168245376635,86.26522327469553,5.328146143437077,90.8491204330176,0.197338746053225,9.872575552548488,0.3044654939106901,Cottonwood,Tehama County,40.4,-122.4,6443.0,CA
96023,1184.0,34.2,30128.0,16364.0,31.58783783783784,9.03716216216216,103000.0,1974.0,804.0,719.0,0.0,73.37461300309597,-666666666.0,4445.0,19.00337837837838,7.010135135135135,1.0135135135135136,70.94594594594595,15.70945945945946,87.41554054054055,0.2533783783783784,28.80067567567568,0.0,Dorris,Siskiyou County,41.9,-122.0,603.0,CA
96024,967.0,50.6,36750.0,27160.0,28.335056876938985,3.1023784901758016,245200.0,1980.0,1380.0,941.0,0.0,91.72185430463576,0.0,0.0,14.167528438469493,11.375387797311271,0.0,90.07238883143744,1.034126163391934,83.55739400206825,0.0,10.754912099276112,0.0,Douglas City,Trinity County,40.6,-122.8,670.0,CA
96025,2089.0,54.0,28241.0,19444.0,25.753949258018192,6.27094303494495,148400.0,1946.0,1203.0,854.0,4.088050314465409,70.75471698113208,715.0,10155.0,18.573480134035425,12.5418860698899,0.7659167065581618,89.32503590234562,3.877453326950694,85.59119195787459,3.0157970320727623,9.909047391096218,2.680708472953566,Dunsmuir,Siskiyou County,41.2,-122.3,1502.0,CA
96027,2464.0,53.9,43287.0,22814.0,14.89448051948052,4.788961038961039,217200.0,1974.0,1144.0,842.0,1.7341040462427746,71.90751445086705,0.0,0.0,18.344155844155843,12.905844155844155,0.0811688311688311,94.35876623376625,0.689935064935065,91.112012987013,0.689935064935065,4.423701298701299,0.8116883116883117,Etna,Siskiyou County,41.4,-122.9,1108.0,CA
96028,1635.0,37.9,33950.0,21808.0,9.174311926605505,1.7125382262996942,263200.0,1976.0,1342.0,618.0,0.0,78.79464285714286,0.0,0.0,35.657492354740064,4.954128440366972,0.0,90.6422018348624,5.6880733944954125,87.88990825688073,0.0,14.250764525993883,0.1223241590214067,Fall River Mills,Shasta County,41.1,-121.5,795.0,CA
96032,2345.0,42.0,43203.0,19501.0,21.83368869936034,4.264392324093817,231800.0,1974.0,1377.0,751.0,0.391644908616188,70.6266318537859,0.0,0.0,13.176972281449894,11.769722814498934,0.0,86.95095948827291,3.795309168443497,80.93816631130063,1.4498933901918976,8.784648187633262,4.477611940298507,Fort Jones,Siskiyou County,41.6,-122.9,1196.0,CA
96033,580.0,50.8,28816.0,18614.0,25.86206896551724,5.172413793103448,79600.0,1978.0,1232.0,875.0,0.0,90.4255319148936,-666666666.0,5325.0,27.93103448275862,4.827586206896552,0.0,94.65517241379312,1.0344827586206895,95.0,0.0,1.0344827586206895,0.8620689655172413,French Gulch,Shasta County,40.8,-122.6,216.0,CA
96034,255.0,56.4,32045.0,21022.0,29.41176470588235,18.823529411764707,206300.0,1973.0,1324.0,1078.0,0.0,57.6271186440678,0.0,0.0,18.823529411764707,8.235294117647058,0.0,97.6470588235294,0.392156862745098,92.15686274509804,0.0,8.627450980392156,0.0,Gazelle,Siskiyou County,41.4,-122.6,177.0,CA
96035,3431.0,40.9,44444.0,21172.0,12.503643252696008,5.77091227047508,164400.0,1972.0,1185.0,900.0,0.0,89.90825688073394,-666666666.0,33345.0,15.330807344797435,6.208102593995919,1.8944914019236367,54.38647624599242,40.62955406587001,83.50335179248033,0.0,37.56922180122413,1.7779073156514136,Gerber,Tehama County,40.04,-122.2,1308.0,CA
96038,636.0,43.3,42045.0,20194.0,16.50943396226415,6.60377358490566,141700.0,1975.0,997.0,1083.0,0.0,63.25581395348837,0.0,0.0,27.9874213836478,5.345911949685535,0.9433962264150944,84.90566037735849,2.358490566037736,90.88050314465409,0.0,3.6163522012578615,0.0,Grenada,Siskiyou County,41.59,-122.52,291.0,CA
96039,1078.0,51.6,29688.0,21092.0,25.695732838589983,4.638218923933209,123500.0,1966.0,1104.0,674.0,0.2801120448179272,64.70588235294117,0.0,0.0,19.109461966604822,8.070500927643785,0.6493506493506493,92.67161410018552,3.1539888682745825,60.76066790352505,0.3710575139146567,6.679035250463822,3.896103896103896,Happy Camp,Siskiyou County,41.8,-123.5,695.0,CA
96041,3019.0,47.3,22639.0,19288.0,24.577674726730702,3.0142431268632,269900.0,1973.0,1344.0,691.0,1.8461538461538465,52.0,0.0,0.0,26.730705531632992,12.851937727724412,0.0,76.48227890029811,17.986088108645248,78.9002981119576,1.1262007287181186,17.886717456111295,1.8549188473004303,Hayfork,Trinity County,40.5,-123.2,1653.0,CA
96044,962.0,51.0,35500.0,18684.0,16.735966735966738,4.573804573804574,150900.0,1981.0,1170.0,841.0,0.0,71.88755020080322,-666666666.0,4850.0,21.93347193347193,5.613305613305613,0.0,94.5945945945946,0.3118503118503118,91.89189189189187,0.0,5.093555093555094,0.3118503118503118,Hornbrook,Siskiyou County,41.9,-122.5,681.0,CA
96047,783.0,50.4,38750.0,24916.0,29.62962962962963,10.855683269476373,207900.0,1975.0,1608.0,878.0,0.0,83.33333333333333,0.0,0.0,15.708812260536398,8.939974457215836,0.6385696040868455,85.69604086845466,4.725415070242656,91.44316730523629,0.0,1.0217113665389528,0.1277139208173691,Igo,Shasta County,40.5,-122.7,556.0,CA
96048,822.0,55.6,39107.0,23087.0,14.355231143552311,3.0413625304136254,263600.0,1975.0,1375.0,803.0,0.0,72.43589743589743,-666666666.0,2730.0,27.12895377128953,14.11192214111922,0.0,91.36253041362532,3.2846715328467155,92.9440389294404,0.0,6.082725060827251,1.094890510948905,Junction City,Trinity County,40.8,-123.1,406.0,CA
96050,411.0,57.6,33929.0,21581.0,31.630170316301705,0.97323600973236,195100.0,1969.0,1150.0,400.0,0.0,41.12149532710281,0.0,0.0,20.92457420924574,9.002433090024331,0.0,95.62043795620438,1.2165450121654502,88.56447688564477,1.2165450121654502,5.59610705596107,0.48661800486618,Klamath River,Siskiyou County,41.9,-123.0,318.0,CA
96051,1304.0,50.2,42708.0,25515.0,30.291411042944784,5.214723926380368,239500.0,1976.0,1656.0,765.0,0.0,71.35135135135135,-666666666.0,7365.0,17.177914110429448,8.43558282208589,0.0,88.8036809815951,3.6809815950920246,86.11963190184049,0.0,2.684049079754601,3.220858895705521,Lakehead,Shasta County,40.9,-122.3,873.0,CA
96052,1533.0,51.8,30515.0,24257.0,25.309849967384213,4.957599478147423,188400.0,1977.0,1241.0,846.0,0.0,43.51297405189621,-666666666.0,5830.0,15.655577299412917,7.045009784735812,0.0,91.12850619699935,4.566210045662101,88.8454011741683,4.892367906066537,3.2615786040443573,0.3261578604044357,Lewiston,Trinity County,40.8,-122.8,907.0,CA
96055,3987.0,45.0,40884.0,22048.0,20.993227990970656,5.843992977175821,158500.0,1979.0,1195.0,730.0,0.5788712011577424,84.00868306801736,0.0,0.0,15.82643591672937,7.198394783044896,5.2671181339352895,74.84324053172811,17.757712565838975,87.76022071733132,0.3009781790820166,24.00300978179082,0.3009781790820166,Los Molinos,Tehama County,40.1,-121.8,1775.0,CA
96056,1368.0,54.5,46766.0,27063.0,6.7251461988304095,6.578947368421052,187200.0,1976.0,1240.0,839.0,0.0,66.04414261460101,0.0,0.0,23.09941520467836,10.599415204678362,0.0,94.29824561403508,4.312865497076023,98.09941520467837,0.0,8.04093567251462,0.0,Mcarthur,Shasta County,41.0,-121.1,884.0,CA
